movieId,title,genres,userId,rating,timestamp
127130,Mistress America (2015),Comedy,111155,Noah Baumbach,1454793308
127132,Zipper (2015),Drama|Thriller,21096,nudity (topless),1463910438
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,833,4.0,1468177598
127136,True Story (2015),Drama|Mystery|Thriller,51283,3.0,1548187855
127138,Ten Thousand Saints (2015),Comedy|Drama,6550,woman director,1527372805
127140,Sleeping with Other People (2015),Comedy|Drama|Romance,101874,3.0,1493847280
127142,Beaver Trilogy Part IV (2015),Documentary,21096,movie business,1423898792
127144,Drunk Stoned Brilliant Dead: The Story of the National Lampoon (2015),Comedy|Documentary,52190,3.5,1456328939
127146,Kurt Cobain: Montage of Heck (2015),Documentary,144992,4.0,1449961575
127148,The Hunting Ground (2015),Documentary,52190,3.5,1456692084
127150,Fresh Dressed (2015),Documentary,6550,fashion designer,1527141962
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,8476,3.0,1445909741
127154,The Mask You Live In (2015),Documentary,6550,gender roles,1527282638
127156,Prophet's Prey (2015),Crime|Documentary,13350,4.5,1500154138
127158,Tig (2015),Documentary,52190,3.0,1456691999
127160,In Football We Trust (2015),Documentary,21096,sports,1427732714
127162,Most Likely to Succeed (2015),Documentary|Drama,62199,Greg Whiteley,1423219290
127164,"What Happened, Miss Simone? (2015)",Documentary,6550,racism,1527404874
127168,Life May Be (2014),Documentary,6550,woman director,1526624372
127170,Here be Dragons (2013),Documentary,62199,Mark Cousins,1423219261
127172,A Story of Children and Film (2013),Documentary,62199,Mark Cousins,1423219254
127176,The First Movie (2009),Documentary,62199,Mark Cousins,1423219240
127178,99 Homes (2014),Drama,6550,foreclosure,1528588850
127180,"Story of Film: An Odyssey, The (2011)",Documentary,8476,1.0,1441840952
127182,Aloft (2014),Drama,33844,faith healing,1468301839
127184,Eden (2014),Drama,22305,2.0,1543755404
127186,Girlhood (2014),Drama,6550,girl,1527401563
127188,Advantageous (2015),Children|Drama|Sci-Fi,8476,2.0,1446493158
127192,The Bronze (2015),Comedy|Drama,6550,gymnast,1527401142
127194,The D Train (2015),Comedy,131347,high school reunion,1487568360
127196,The Diary of a Teenage Girl (2015),Drama,30621,3.5,1485357988
127198,Dope (2015),Comedy|Drama,13350,4.5,1496467939
127200,I Smile Back (2015),Drama,65222,2.5,1447945842
127202,Me and Earl and the Dying Girl (2015),Drama,30621,4.5,1485357688
127204,The Overnight (2015),Comedy,96935,M18,1524892693
127206,"People, Places, Things (2015)",Comedy,6550,pizza,1527404803
127208,Results (2015),Comedy|Romance,17022,drugs,1569722456
127210,Songs My Brothers Taught Me (2015),Drama,6550,woman director,1527215497
127212,The Stanford Prison Experiment (2015),Drama|Thriller,159380,4.0,1459629026
127214,"Stockholm, Pennsylvania (2015)",Drama|Thriller,6550,stockholm syndrome,1527214918
127216,Unexpected (2015),Comedy|Drama,6550,woman director,1527373705
127218,Z for Zachariah (2015),Sci-Fi,25945,2.5,1500919198
127220,The Student (1988),Comedy|Romance,6550,musician,1527141961
127222,Nothing's All Bad (2010),Drama,62199,Mikkel Munch-Fals,1422963493
127224,Northwest (2013),Action|Crime|Drama,95600,acting,1437740045
127226,Stations of the Cross (2014),Drama,115211,religious fundamentalism,1569104644
127228,The Referees (2009),Documentary,6550,european championship,1527140939
127230,The World Forgotten (2011),Adventure|Documentary,6550,italia,1526624370
127234,Reality (2012),Comedy|Drama,95600,against the spectacle,1435182066
127238,Three-Step Dance (2003),Drama,6550,omnibus,1528571328
127244,My Sweet Pepper Land (2013),Drama,62199,Hiner Saleem,1422963327
127246,Act of Aggression (1975),Crime|Drama,6550,revenge,1526624369
127248,The Auction (2013),Drama,6550,elderly,1527134524
127252,The Veil of Twilight (2014),Crime|Fantasy|Mystery,6550,serial killer,1527060771
127254,Inbetween Worlds (2014),Drama,159380,4.0,1440743639
127256,The Old Gun (1975),Drama|Thriller|War,6550,normandy,1527218365
127260,The Things of Life (1970),Drama|Romance,6550,extramarital affair,1527218247
127262,The Count of Monte Cristo (1954),Adventure|Drama|Romance,62199,Robert Vernay,1422963233
127266,In the Basement (2014),Documentary,6550,basement,1527282136
127268,Project Wild Thing (2013),Adventure|Children|Documentary|Drama,62199,David Bond,1422963202
127272,Nobody Knows Anything! (2003),Comedy,6550,hollywood,1528260507
127274,Ice Men (2004),Drama,6550,independent film,1527134522
127282,Suppose They Gave a War and Nobody Came? (1970),Comedy|Drama,6550,soldier,1526689274
127286,Mentor (2006),Drama,6550,independent film,1526624367
127288,Neverwhere (1996),Drama|Fantasy,62199,Dewi Humphreys,1422958814
127292,Zenith (2010),Sci-Fi|Thriller,116025,3.5,1570892171
127294,Estomago: A Gastronomic Story (2007),Drama,8476,1.0,1456112432
127296,Suing the Devil (2011),Comedy|Drama|Thriller,125054,devil,1450494334
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,159380,4.0,1480919578
127302,Nine Miles Down (2009),Horror|Mystery|Thriller,6550,hell,1527219963
127305,Miss Julie (2014),Drama,6550,woman director,1527372740
127307,All Together (2011),Comedy|Drama,53837,actors,1531818740
127309,Teen Spirit (2011),Comedy|Drama|Fantasy,6550,high school,1527282418
127311,The Forbidden Room (2015),Comedy|Drama|Mystery|Romance,62199,Guy Maddin,1422957637
127315,Alien Outpost (2014),Action|Sci-Fi|Thriller,6550,mind control,1527400972
127319,The Loft (2014),Thriller,33844,infidelity,1454554136
127321,[REC] 4: Apocalypse (2014),Horror|Thriller,6550,occult,1527403946
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller,127045,3.0,1424503929
127325,The Guard from the Underground (1992),Crime|Drama|Horror|Thriller,6550,murderer,1526624366
127331,The Well (1951),Drama|Film-Noir|Thriller,62199,Russell Rouse,1422956139
127333,Wicked Woman (1953),Drama|Film-Noir,6550,saloon owner,1528572745
127335,House of Numbers (1957),Crime|Drama|Film-Noir,6550,twin brother,1528528148
127337,The Caper of the Golden Bulls (1967),Action|Comedy,6550,based on novel,1526618030
127339,Coward of the County (1981),Drama,6550,"based on song, poem or rhyme",1526618029
127343,New Morals For Old (1932),Drama|Romance,70092,BD-R,1509135396
127345,Rio Diablo (1993),Western,6550,cowboy,1526624364
127347,Sporting Blood (1931),Drama|Romance,6550,mistress,1526618027
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,8476,1.0,1440485275
127419,Sanatorium (2013),Thriller,6550,sanatorium,1527214904
127433,High School Hellcats (1958),Crime|Drama,22335,murder,1423342646
127441,Last Days in Vietnam (2014),Documentary|War,13350,4.5,1500154137
127443,Manakamana (2013),Documentary,6550,cable car,1527142827
127445,Saturday Night (2010),Documentary,62199,James Franco,1422963115
127447,Delinquent School Girls (1975),Comedy|Drama,6550,mental,1526622075
127449,Hippie Masala - Forever in India (2006),Documentary,104708,Documentary,1422901320
127451,A Grain of Truth (2015),Thriller,84824,Poland,1422909868
127453,The Photographer (2014),Drama,84824,Aleksandr Baluev,1422910251
127455,Down to Earth (1994),Drama,6550,abstract,1528574775
127484,Karen Cries on the Bus (2011),Drama,6550,bus,1527134521
127496,Kristin Lavransdatter (1995),Drama|Romance,6550,woman director,1528571326
127498,Private Confessions (1996),Drama,62199,Liv Ullmann,1422963068
127565,Lost River (2014),Fantasy|Thriller,6550,desolation,1527404266
127567,Landscape Suicide (1987),Crime|Drama,62199,James Benning,1423219033
127573,13 Lakes (2004),Documentary,62199,James Benning,1423219010
127575,Ruhr (2009),Documentary,6550,independent film,1527060770
127579,Black Venus (2010),Drama,6550,paris,1527141995
127581,Poetical Refugee (2000),Drama,6550,paris,1526689273
127583,Chuck Norris vs Communism (2015),Documentary,6550,woman director,1527230038
127585,Fear Clinic (2014),Horror,6550,phobia,1527220147
127587,The Seven Males (1951),Comedy|Western,6550,rancher,1526624361
127590,The Devil with Seven Faces (1971),Mystery|Thriller,6550,heist,1526624360
127594,The Ski Bum (1971),Drama,6550,independent film,1526618025
127600,Battletruck (1982),Action|Adventure|Sci-Fi,6550,post nuclear,1527142234
127606,The Questor Tapes (1974),Sci-Fi,6550,android,1527142826
127608,The UFO Incident (1975),Drama|Romance|Sci-Fi,62199,Richard A. Colla,1423218751
127610,Average Italian (2015),Comedy,131440,social commentary,1564341029
127614,Lure of the Sila (1949),Drama,62199,Duilio Coletti,1423214742
127626,Under Ten Flags (1960),Drama|War,6550,commerce raider,1526689271
127628,Chino (1973),Action|Drama|Western,6550,horse,1528765934
127630,The Legend of Awesomest Maximus (2011),Action|Comedy,131347,parody,1548048834
127632,The Shuttered Room (1967),Horror,32431,3.5,1453077028
127634,Sebastian (1968),Drama|Romance,6550,mathematician,1528571354
127636,The Strange Affair (1968),Crime|Drama,6550,crime,1526624359
127638,The People Next Door (1970),Drama,6550,drugs,1526618023
127640,I Start Counting (1970),Thriller,62199,David Greene,1423213443
127642,Madame Sin (1972),Thriller,62199,David Greene,1423213376
127644,The Trial of Lee Harvey Oswald (1977),Drama,6550,john f. kennedy,1526618046
127650,Party Girl (2014),Drama,21179,marriage,1437054832
127652,We Are Young. We Are Strong. (2014),Drama,8476,0.5,1461030889
127658,Calculator (2014),Sci-Fi,159380,2.0,1467216714
127660,The Bandit (1946),Crime|Drama,6550,neorealism,1526624387
127665,Love in the City (1953),Drama|Romance,6550,city,1527134647
127667,Riviera (1954),Comedy|Drama,62199,Alberto Lattuada,1423208951
127669,Guendalina (1957),Comedy,62199,Alberto Lattuada,1423208875
127671,Tempest (1958),Adventure,6550,revolution,1526618045
127675,Letters of a Novice (1960),Drama,6550,letter,1526624386
127677,Matchless (1967),Comedy|Sci-Fi|Thriller,6550,invisibility,1526622074
127679,Fraulein Doktor (1969),Drama|Romance|War,6550,world war ii,1526622073
127681,Come Have Coffee with Us (1970),Comedy,6550,comedy,1526622072
127685,Bambina (1974),Comedy|Drama|Romance,6550,cage bed,1526618044
127688,The Cricket (1980),Drama,6550,parent child relationship,1526618043
127690,The Bronte Sisters (1979),Drama,6550,biography,1528571353
127692,Hotel America (1981),Drama|Romance,6550,romantic drama,1527135306
127695,I Don't Kiss (1991),Drama,6550,france,1528571352
127699,Unforgivable (2011),Drama,6550,paddling,1526624385
127703,"Kiss Kiss, Kill Kill (1966)",Mystery,6550,goldgewinnung,1526622071
127705,"Death is Nimble, Death is Quick (1966)",Action|Adventure,6550,sri lanka,1526622070
127707,"So Darling, So Deadly (1966)",Adventure,6550,invention,1526618042
127709,The Three Fantastic Supermen (1967),Action|Adventure|Fantasy|Sci-Fi,6550,mad scientist,1526624384
127713,Kill Panther Kill (1968),Action|Crime,6550,universal exhibition,1526622069
127715,If You Meet Sartana Pray for Your Death (1968),Western,6550,spaghetti western,1527134520
127721,Yeti: The Giant of the 20th Century (1977),Adventure|Fantasy,6550,toronto,1526624383
127724,The Retrieval (2013),Drama|Western,62199,Chris Eska,1423389126
127726,Daughters of Satan (1972),Horror,6550,cult,1527140971
127831,Tintin and I (2003),Documentary,6550,tintin,1528562316
127833,Reach Me (2014),Drama,6550,motivational book,1527146078
127835,The Midnight Man (1974),Mystery,6550,murder,1526618040
127839,Kiss of the Tarantula (1976),Horror,83426,RiffTrax,1562726872
127841,The Christian Licorice Store (1971),Comedy|Drama,6550,trainer,1528188622
127843,Antarctica (1983),Adventure|Drama,6550,survival,1527459478
127845,"Back to the Garden, Flower Power Comes Full Circle (2009)",Documentary,62199,Kevin Tomlinson,1423381276
127847,In Search of Noah's Ark (1976),Children|Documentary,6550,noah,1526618039
127849,The Lincoln Conspiracy (1977),Drama,6550,civil war,1526618038
127851,Incredible Rocky Mountain Race (1977),Drama,62199,James L. Conway,1423381048
127857,What the Day Owes the Night (2012),Drama|Romance,62199,Alexandre Arcady,1423380820
127859,Scourge (2008),Horror|Mystery|Sci-Fi,6550,public hazard,1527142058
127861,The Last Gladiators (2011),Documentary,6550,ice hockey,1527220284
127863,Project Viper (2002),Action|Horror|Sci-Fi|Thriller,6550,alien,1528605899
127867,Hardwired (2009),Action|Sci-Fi,6550,corporate mogul,1527214903
127873,Jay Mohr: Funny for a Girl (2012),Comedy,6550,stand-up comedy,1527135305
127875,The Gold Spinners (2013),Documentary,62199,Hardi Volmer,1423391895
127877,Kawa (2010),Drama,6550,maori,1528572743
127879,Adjust Your Tracking (2013),Documentary,6550,movies,1527217959
127881,Addicted to Plastic (2008),Documentary,62199,Ian Connacher,1423391868
127957,Min så kallade pappa (2014),(no genres listed),6550,swedish,1526689270
127974,100 Bloody Acres (2012),Comedy|Horror,6550,australia,1527372670
127987,The Father of a Soldier (1964),Drama|War,89481,soviet masterpiece,1513255702
127993,Evenings on a Farm near Dikanka (1961),Comedy|Fantasy|Romance,53837,based on a book,1531736910
127999,Letuchaya Mysh (1979),Comedy,53837,based on a play,1531729154
128011,Symphony of Six Million (1932),Drama,6550,family relationships,1526618037
128015,Private Worlds (1935),(no genres listed),6550,female doctor,1526618036
128019,Lady in a Jam (1942),Comedy|Romance,6550,money,1526618035
128021,Living in a Big Way (1947),Comedy,6550,dancing,1526618059
128023,Last of the Wild Horses (1948),Western,6550,fugitive,1528765933
128025,Naked Gun (1956),Western,6550,indian tribe,1528765883
128027,"Go, Johnny, Go! (1959)",(no genres listed),6550,rock and roll,1526624381
128029,Screwballs (1983),Comedy,6550,sex,1527215560
128031,Loose Screws (1985),Comedy,6550,bikini,1526624380
128033,Recruits (1986),Action|Thriller,6550,police,1526618057
128035,Valet Girls (1987),Comedy,6550,female singer,1528260505
128045,Reality Check (2002),Horror|Thriller,6550,prize money,1526618056
128047,Downtown: A Street Tale (2004),(no genres listed),6550,homelessness,1526618055
128049,The Glory Brigade (1953),War,6550,korean war,1526624379
128051,White Feather (1955),Action|Western,6550,cheyenne,1526618054
128057,The Proud Ones (1956),Action|Western,6550,two guns belt,1526624378
128059,Guns of the Timberland (1960),Western,6550,shootout,1526618053
128067,"$1,000 on the Black (1966)",Western,127341,trickster western,1528220058
128069,Sartana Does Not Forgive (1968),(no genres listed),6550,street shootout,1526618052
128071,Sartana the Gravedigger (1969),Mystery|Western,6550,sartana,1528615401
128075,One Damned Day at Dawn... Django Meets Sartana! (1970),Western,6550,sartana,1528765882
128077,"I Am Sartana, Trade Your Guns for a Coffin (1970)",(no genres listed),127341,spaghetti western,1528220086
128079,Sartana in the Valley of Death (1970),(no genres listed),6550,gunfighter,1526618051
128081,"Have a Good Funeral, My Friend... Sartana Will Pay (1970)",Western,6550,spaghetti western,1528765881
128083,Django and Sartana Are Coming... It's the End (1970),Western,6550,django,1528765880
128085,Light the Fuse... Sartana Is Coming (1970),Western,6550,gold,1528765879
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,6550,jail cell,1527060768
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,6550,live performance,1527401230
128093,"Bo Burnham: Words, Words, Words (2010)",Comedy,11107,2.5,1476858455
128097,Jim Norton: American Degenerate (2013),Comedy,136164,cynical,1428924907
128099,Jim Jefferies: BARE (2014),Comedy,6550,stand-up comedy,1527402584
128101,Little Malcolm (1974),Comedy|Drama,6550,cult film,1526622068
128103,"Jim, the World's Greatest (1976)",Drama,6550,troubled teen,1526618050
128105,The Killer Must Kill Again (1975),Horror|Thriller,6550,serial killer,1526689269
128107,Take All of Me (1978),Drama|Romance,6550,leukemia,1526618049
128109,"Dr. Black, Mr. Hyde (1976)",Horror,64333,setting:Watts,1530056593
128113,Finders Killers (1971),Western,6550,spaghetti western,1528765878
128115,My Name is Texas Bill (1972),(no genres listed),127341,spaghetti western,1528217135
128119,Seven Savage Men (1975),Western,6550,spaghetti western,1526618048
128129,The Dead Are Alive (1972),Horror|Mystery|Thriller,6550,etruscans,1527059945
128131,The Castro's Abbess (1974),(no genres listed),6550,convent,1526618070
128133,Frankenstein all'italiana (1975),Comedy|Horror,6550,erotic movie,1526618069
128139,Four Gunmen of the Holy Trinity (1971),Western,6550,spaghetti western,1528765877
128141,The New Kids (1985),Horror,52190,3.0,1457195982
128149,Not Safe for Work (2014),Thriller,6550,killer,1527218364
128151,Il piccolo diavolo (1988),Comedy|Fantasy|Romance,6550,exorcism,1527221084
128153,Killing Kennedy (2013),Drama,6550,tv movie,1527215558
128155,The Last Days of Lehman Brothers (2009),Documentary|Drama,6550,secretary of the treasury,1526622096
128157,People in Places (2013),Comedy|Drama,148457,choral,1423439842
128159,A Little Sex (1982),Comedy|Romance,6550,womanizer,1526618067
128161,Alacrán enamorado (2013),Drama|Thriller,6550,brother,1526624377
128165,Scooby-Doo in Arabian Nights (1994),Animation|Children,6550,woman director,1527220146
128177,Beethoven's Christmas Adventure (2011),Children|Comedy,6550,christmas,1527060766
128179,City That Never Sleeps (1953),Crime|Drama,6550,beat cop,1528528147
128181,Cody the Robosapien (2013),Adventure|Children|Drama|Sci-Fi,6550,boy,1527142233
128187,Freedom Song (2000),Drama,62199,Phil Alden Robinson,1482373047
128189,Ricco (1973),Action|Crime|Drama|Thriller,21096,nudity (topless),1454226513
128195,Griffin and Phoenix (1976),Drama,6550,cancer,1526624376
128199,Harry & Son (1984),Drama,6550,beer,1527135334
128203,"Lightning, the White Stallion (1986)",Adventure|Children,6550,horse,1526624375
128209,Madison Avenue (1962),Drama,6550,madison avenue,1526624403
128213,One Man's Justice (1996),Action|Thriller,6550,fbi,1526618066
128219,Return to Macon County (1975),(no genres listed),6550,waitress,1526689317
128221,Ride 'Em Cowboy (1942),Comedy|Western,52190,3.0,1457197490
128225,Angels Hard as They Come (1971),Action,6550,motorcycle gang,1526618065
128227,Shadow (2010),Horror|Thriller,6550,mutilations,1527142861
128229,Shadow (1956),Action|Drama,6550,grenade,1526624402
128233,St. Louis Blues (1958),Drama,6550,biography,1526624401
128235,Stormy Weather (1943),Comedy|Documentary|Drama,6550,jazz,1527217769
128237,Stormy Weather (2003),(no genres listed),6550,woman director,1526624400
128239,The Adventures of Hercules (1985),Comedy|Fantasy,6550,sorcerer,1526624398
128245,Murder by Phone (1982),Horror|Mystery|Thriller,6550,murder,1526622095
128247,The Corsican Brothers (1941),Adventure,6550,carrier pigeon,1526618064
128251,The Heavenly Kid (1985),Comedy|Fantasy|Romance,6550,guardian angel,1527220321
128253,The Maddening (1996),(no genres listed),6550,psychopath,1526618063
128259,The Plague (2013),Documentary,6550,woman director,1526624397
128265,The Stranger Wore a Gun (1953),Action|Western,6550,wanted man,1526622094
128267,Three Many Weddings (2013),Comedy,6550,ex-boyfriend,1527214692
128273,Inseparable (2011),Comedy|Drama|Mystery|Thriller,115337,Difficult to find it,1510184670
128275,Windrider (1986),Drama|Romance,6550,rock star,1526689316
128277,Break-in (1939),Comedy,64618,heist,1573045998
128279,Sylvia and the Ghost (1946),Comedy|Fantasy|Romance,6550,romance,1526622093
128281,Keep an Eye on Amelia (1949),Comedy,6550,suitor,1526624396
128283,The Red Inn (1951),Comedy|Crime,62199,Claude Autant-Lara,1423552455
128293,The Green Mare (1959),Comedy,6550,bourvil,1526618062
128295,The Count of Monte Cristo (1961),(no genres listed),6550,treasure hunt,1526618061
128297,The Oldest Profession (1967),Comedy|Drama,6550,sex,1527134646
128299,Backroads (1977),Crime|Drama,6550,australian,1526624395
128301,Jungle Fighters (1961),Drama|War,6550,soldier,1527060764
128303,Austin High (2011),Comedy,114974,comedy,1423502420
128316,"The Tree, the Mayor and the Mediatheque (1993)",Comedy,62199,Eric Rohmer,1423731580
128318,Charlie Victor Romeo (2013),Documentary|Drama|Thriller,6550,woman director,1527217768
128320,Monty Python: Almost the Truth - Lawyers Cut (2009),Comedy|Documentary,11107,4.0,1478597923
128322,Super Duper Alice Cooper (2014),Documentary,6550,rock music,1527146727
128327,The Mayor of Casterbridge (2003),Drama,62199,David Thacker,1423730984
128358,Uuno in Spain (1985),Comedy,6550,bull fight,1527217969
128360,The Hateful Eight (2015),Western,321,4.0,1540499721
128364,Cover Me Babe (1970),Drama,6550,filmmaking,1526618083
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,6550,stand-up comedy,1527400729
128369,The Anderssons in Greece: All Inclusive (2012),Children|Comedy,6550,beach resort,1528336610
128373,Halleluja to Vera Cruz (1973),(no genres listed),6550,priest,1526618082
128377,Five Women for the Killer (1974),Thriller,6550,infertility,1526618081
128379,Emergency Squad (1974),Action|Thriller,6550,revenge,1527445912
128389,The .44 Specialist (1976),Action,6550,police chase,1526624394
128391,Destruction Force (1977),Crime,6550,police,1526624393
128393,Highway Racer (1977),(no genres listed),47969,cars,1430604338
128397,Magnum Cop (Poliziotto senza paura) (1978),Action|Crime|Thriller,6550,cyanide,1526624392
128407,Mondo Cane Oggi (1985),Documentary,6550,mondo,1526618080
128413,The Black Cobra (1987),Action|Crime,6550,street gang,1526618079
128417,Arabella: Black Angel (1989),Crime,6550,murder,1526618078
128421,Balkan Runner (1994),(no genres listed),6550,middle east,1526618077
128425,Stray Dogs (2014),Drama,6550,homeless,1527220320
128429,What Have You Done to Solange? (1972),Crime,41608,adultery,1529344826
128431,Blood Story (1972),(no genres listed),6550,murder,1526618076
128435,A Man on His Knees (1979),Thriller,6550,multiple assassinations,1526624391
128439,Point and Shoot (2014),Documentary,6550,libya,1527215495
128443,La petite reine (2014),Drama,6550,cycling,1528571349
128445,"Legend of Lizzie Borden, The (1975)",Drama,6550,lizzie borden,1528571348
128447,Little Accidents (2014),Drama,6550,woman director,1527219834
128468,The Red Nights of the Gestapo (1977),Drama|Thriller|War,6550,nazi exploitation film,1526618075
128476,Counselor at Crime (1973),Crime,6550,mobster,1526624414
128478,A Christmas Kiss (2011),Romance,6550,christmas,1527373129
128480,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s (2012),(no genres listed),62199,Mike Malloy,1483584510
128482,7 Hours of Violence (1973),Action,6550,police,1526624413
128484,Requiem per un agente segreto (1966),Action|Crime|Mystery|Thriller,6550,secret agent,1526618074
128488,Wild Card (2015),Action|Crime|Drama|Thriller,8476,2.0,1512422129
128490,Flow (2014),Drama,6550,rapper,1526689267
128492,Agent 3S3: Passport to Hell (1965),(no genres listed),6550,eurospy,1526618073
128494,L'amore Difficile (1962),Comedy,6550,anthology,1526618072
128496,"Agent 3S3, Massacre in the Sun (1966)",Crime,6550,catfight,1526618098
128498,Devil in the Brain (1972),(no genres listed),6550,mental hospital,1526618097
128500,La tigre è ancora viva: Sandokan alla riscossa! (1977),(no genres listed),6550,india,1526618096
128506,Rent-a-Cat (2012),Comedy|Drama,30621,4.5,1485357492
128508,Valley Of Flowers (2006),Adventure|Drama|Romance,124871,4.5,1463008016
128512,Paper Towns (2015),Drama|Mystery|Romance,11107,0.5,1476841142
128516,Sacred Heart (2005),(no genres listed),6550,dead mother,1528572742
128518,The Wonders (2014),Drama,6550,parent child relationship,1527282075
128520,The Wedding Ringer (2015),Comedy,5402,4.5,1462249374
128522,Absence of the Good (1999),Thriller,6550,psychic,1528664414
128526,Nails (1992),Thriller,6550,estranged wife,1526618095
128528,Scam (1993),Crime|Drama,6550,con artist,1526624412
128534,Naan Kadavul (2009),Action|Drama|Mystery,6550,religious fundamentalism,1527142057
128536,Üvegtigris (2001),Comedy,6550,buddy,1527217645
128538,My Mistress (2014),Drama|Romance,25945,1.0,1500748475
128540,The Gruffalo's Child (2011),Adventure|Animation|Children|Fantasy,6550,mouse,1527372636
128542,Wyrmwood (2015),Action|Horror|Sci-Fi,131207,0.5,1423986091
128544,Hits (2014),(no genres listed),6550,fame,1527220611
128548,Sällskapsresan II - Snowroller (1985),Comedy,6550,holiday,1527219833
128552,Jönssonligan - Den perfekta stöten (2015),Action|Adventure|Comedy,21096,revenge,1424285061
128554,Ego (2013),Drama,6550,woman director,1527146077
128556,Jönssonligan får guldfeber (1984),Comedy,6550,city hall,1527215223
128558,Jönssonligan dyker upp igen (1986),Comedy,6550,computer chip,1527215494
128560,Jönssonligan på Mallorca (1989),Comedy,6550,burglary,1527215222
128566,Jönssonligan spelar högt (2000),Comedy,6550,heist,1527134461
128568,Summer House (2013),Drama,6550,friends,1526624411
128572,Nils Karlsson Pyssling (1990),Children,6550,pixie,1528594443
128576,Kvarteret Skatan reser till Laholm (2012),Comedy,6550,dysfunctional marriage,1528261354
128578,Once in a Lifetime (2000),Comedy,6550,personal assistant,1527216773
128580,Rånarna (2003),Action|Crime|Thriller,6550,bank robbery,1527134492
128582,Kommissarie Späck (2010),Comedy,41487,Parody,1524770670
128592,The Boy Next Door (2015),Mystery|Thriller,25945,3.0,1569436618
128594,Boy Meets Girl (2015),Comedy|Drama|Romance,6550,relationship,1527402540
128598,The Adventure of Faustus Bidgood (1986),Comedy,6550,canadian,1526624410
128600,John Doe: Vigilante (2014),Crime|Thriller,96325,lynching,1424831625
128601,Hearty Paws (2006),Adventure|Drama,137495,pain,1424009982
128604,Knight of Cups (2015),Drama,52190,1.5,1456691158
128606,45 Years (2015),Drama,25945,3.0,1500313439
128608,Diary of a Chambermaid (2015),Drama,6773,shallow,1494854237
128610,Ixcanul Volcano (2015),(no genres listed),159380,3.5,1459925713
128612,Body/Cialo,Comedy|Drama|Mystery,159380,3.5,1440661778
128614,Nobody Wants the Night (2015),Drama,6550,inuit,1527216507
128616,As We Were Dreaming (2015),(no genres listed),21096,based on a book,1424284697
128618,Cloud 9 (2008),Drama|Romance,6550,cheating,1527146726
128620,Victoria (2015),Crime|Drama|Romance,32482,4.0,1532258268
128622,Heavenly Forest (2006),Drama|Romance,6550,photography,1527282074
128624,Petting Zoo (2015),(no genres listed),6550,woman director,1527215221
128626,The Golden Dream (2013),Drama,21046,heavy,1495224414
128628,Ainoat Oikeat (2013),Comedy,6550,woman director,1528260535
128632,Home Sweet Hell (2015),Comedy|Drama,6550,murder,1527401740
128634,Invisible Ghost (1941),Action|Horror|Mystery|Thriller,6550,false accusations,1527060763
128636,Bar 20 (1943),Western,6550,stagecoach,1526618094
128642,Everybody Wins (1990),Drama|Mystery|Thriller,70092,CLV,1427746337
128644,General Spanky (1936),(no genres listed),70092,BD-R,1458587023
128648,Jamie Marks Is Dead (2014),Drama|Thriller,6550,troubled teen,1527229740
128654,Saddle Tramp (1950),Western,6550,children,1526618092
128656,Slam Dance (1987),Thriller,12264,corruption,1532297699
128658,The Lost Tribe (1949),Adventure,6550,murder,1526618091
128661,The Man Who Wouldn't Die (1994),Crime|Drama|Thriller,6550,writer,1526629244
128663,The Man Who Wouldn't Die (1942),Mystery,6550,michael shayne,1526618090
128669,Wild Geese II (1985),Action,6550,germany,1526689296
128671,Timbuktu (2014),Drama,6550,yihad,1527404866
128673,Casting Couch (2013),(no genres listed),21096,nudity (topless),1424284221
128677,Zeder (1983),Horror,6550,secret,1527135332
128679,The Year Without a Santa Claus (1974),Animation|Children,93533,3.0,1516594533
128681,From Morn to Midnight (Von morgens bis Mitternacht) (1922),Crime|Drama,6550,expressionism,1526629243
128684,Artifact (2012),Documentary,44444,Documentary,1506279923
128688,Kolmistaan (2008),Drama|Romance,94026,seen 2015,1424089755
128690,Adult Camp (2015),Comedy,94026,seen 2015,1441471174
128695,The Dark Valley (2014),Western,8476,1.5,1446658204
128697,The Maids (1975),Drama,6550,based on play or musical,1526689295
128699,The Virgin and the Gypsy (1970),Drama|Romance,6550,virgin,1526618089
128701,Priest of Love (1981),Drama,6550,d. h. lawrence,1526629242
128709,The Tender Warrior (1971),Adventure,6550,moonshine,1526618088
128713,Waltz Across Texas (1982),Romance,6550,oil industry,1526629267
128715,Eloise at the Plaza (2003),Children|Comedy|Mystery,6550,little girl,1527217025
128717,One Last Hug (2014),Documentary,6550,woman director,1528561542
128719,Two Men in Town (2014),Crime|Drama,6550,revenge,1527041847
128721,Vesna va veloce (1996),Drama,6550,emigration,1526629266
128723,James Dean (2001),Drama,6550,biography,1527221083
128725,Eloise at Christmastime (2003),Children|Comedy|Drama,6550,hotel,1527217059
